id	owner	datetaken	latitude	longitude	page	month	year	dateonly
17050703458	50100442@N05	2010-02-21 22:32:48	55.962527	-4.817097	1	Feb	2010	2010-02-21
5400215269	22652724@N08	2010-02-20 12:54:12	53.240358	-4.056529	1	Feb	2010	2010-02-20
4414120962	40583947@N04	2010-02-19 07:10:00	0	0	1	Feb	2010	2010-02-19
4382563673	41237143@N00	2010-02-15 13:40:24	53.312211	-4.04138	1	Feb	2010	2010-02-15
4383031422	38431558@N08	2010-02-22 14:12:35	56.446008	-2.874126	1	Feb	2010	2010-02-22
4380171127	39783429@N07	2010-02-21 14:08:52	54.483602	-0.661454	1	Feb	2010	2010-02-21
4375079401	43174980@N04	2010-02-19 08:03:54	53.312672	-4.040619	1	Feb	2010	2010-02-19
4365507088	41145023@N05	2010-02-17 13:48:29	51.736756	-5.295753	1	Feb	2010	2010-02-17
4365121800	33164766@N07	2010-02-17 11:11:03	53.227515	-4.023571	1	Feb	2010	2010-02-17
4362461381	49503106717@N01	2010-02-16 18:38:58	54.461657	-0.719906	1	Feb	2010	2010-02-16
4340950383	31596668@N05	2010-02-08 20:01:59	55.645242	-1.610698	1	Feb	2010	2010-02-08
4337898444	71428177@N00	2010-02-04 19:03:22	55.959166	-3.129167	1	Feb	2010	2010-02-04
4334936770	22429989@N00	2010-02-06 15:54:55	55.620435	-1.648979	1	Feb	2010	2010-02-06
4328047471	22429989@N00	2010-02-03 22:02:56	56.017095	-2.480163	1	Feb	2010	2010-02-03
5041709438	54166723@N06	2010-03-28 14:13:49	54.125733	-0.089607	1	Mar	2010	2010-03-28
4509072018	48965024@N07	2010-03-27 12:25:07	54.149617	-0.167541	1	Mar	2010	2010-03-27
4472978259	18030640@N06	2010-03-29 12:39:13	56.913242	-2.198038	1	Mar	2010	2010-03-29
4457926156	18030640@N06	2010-03-23 15:11:45	56.912317	-2.197566	1	Mar	2010	2010-03-23
4450532500	18432246@N00	2010-03-21 11:38:31	50.794692	-1.030611	1	Mar	2010	2010-03-21
4441197319	14471945@N02	2010-03-16 21:55:18	51.728995	-5.296268	1	Mar	2010	2010-03-16
4431107319	18030640@N06	2010-03-13 11:56:50	56.917307	-2.199025	1	Mar	2010	2010-03-13
4428432498	46085750@N02	2010-03-13 00:52:15	56.187902	-2.563676	1	Mar	2010	2010-03-13
4411596538	7432707@N03	2010-03-06 18:05:44	53.312967	-4.041552	1	Mar	2010	2010-03-06
4409040459	7432707@N03	2010-03-05 22:35:10	53.312967	-4.041552	1	Mar	2010	2010-03-05
4408221963	22429989@N00	2010-03-05 16:10:53	55.619563	-1.651382	1	Mar	2010	2010-03-05
32690301482	92435546@N04	2010-04-12 17:48:32	59.85671	-1.272068	1	Apr	2010	2010-04-12
24605388803	92992074@N07	2010-04-24 10:53:58	52.605621	-1.035633	1	Apr	2010	2010-04-24
8701155791	72311062@N04	2010-04-16 21:14:21	54.148963	-0.167026	1	Apr	2010	2010-04-16
8702246644	72311062@N04	2010-04-11 14:03:37	54.148963	-0.167026	1	Apr	2010	2010-04-11
7309096520	50079771@N08	2010-04-11 11:30:22	56.185102	-2.554745	1	Apr	2010	2010-04-11
6656973839	28164118@N04	2010-04-05 16:26:17	53.312409	-4.041212	1	Apr	2010	2010-04-05
6333020352	68261716@N08	2010-04-09 12:46:11	51.736869	-5.29188	1	Apr	2010	2010-04-09
6027110181	58356728@N07	2010-04-24 12:04:57	56.186298	-2.55393	1	Apr	2010	2010-04-24
5908301298	33393681@N00	2010-04-24 12:44:46	51.735746	-5.280647	1	Apr	2010	2010-04-24
5838381399	63837380@N03	2010-04-24 13:47:47	54.141523	-0.167541	1	Apr	2010	2010-04-24
5392001673	51744852@N05	2010-04-30 12:17:20	51.732184	-5.296096	1	Apr	2010	2010-04-30
5154484023	24785710@N00	2010-04-24 12:59:58	56.18469	-2.558484	1	Apr	2010	2010-04-24
5154479389	24785710@N00	2010-04-25 08:57:39	56.18469	-2.558484	1	Apr	2010	2010-04-25
4914401224	15292422@N03	2010-04-15 10:25:14	59.85723	-1.260681	1	Apr	2010	2010-04-15
4834768760	36326099@N05	2010-04-09 16:17:57	52.453333	-1.719444	1	Apr	2010	2010-04-09
4804742110	25631040@N07	2010-04-17 17:33:39	60.682846	-0.966968	1	Apr	2010	2010-04-17
4792983158	39498745@N04	2010-04-12 18:14:32	55.633761	-1.622714	1	Apr	2010	2010-04-12
4651887619	33782207@N00	2010-04-12 13:03:57	55.634236	-1.615591	1	Apr	2010	2010-04-12
4634438419	21506908@N07	2010-04-24 11:45:53	54.121246	-0.200775	1	Apr	2010	2010-04-24
4588221399	15340201@N04	2010-04-18 15:00:00	51.732025	-5.296096	1	Apr	2010	2010-04-18
4587487324	37366071@N03	2010-04-08 11:01:04	50.271118	-4.78979	1	Apr	2010	2010-04-08
4584066341	45405607@N04	2010-04-24 11:44:39	51.737513	-5.281076	1	Apr	2010	2010-04-24
4569449098	18030640@N06	2010-04-17 16:24:41	56.186298	-2.55393	1	Apr	2010	2010-04-17
4564146922	40320346@N06	2010-04-29 21:55:31	56.90942	-2.200139	1	Apr	2010	2010-04-29
4551350782	33393681@N00	2010-04-25 16:33:17	51.731387	-5.29438	1	Apr	2010	2010-04-25
4551091944	82954314@N00	2010-04-25 07:03:02	56.186086	-2.555694	1	Apr	2010	2010-04-25
4548994698	8970210@N05	2010-04-24 13:52:55	54.149466	-0.171661	1	Apr	2010	2010-04-24
4544225966	23232717@N03	2010-04-03 10:54:40	51.776125	0.971517	1	Apr	2010	2010-04-03
4541077558	41272196@N02	2010-04-14 13:25:45	55.873228	-2.086844	1	Apr	2010	2010-04-14
4538373831	40320346@N06	2010-04-20 21:27:03	56.915702	-2.198295	1	Apr	2010	2010-04-20
4531524073	82591466@N00	2010-04-17 12:00:14	53.316518	-4.029579	1	Apr	2010	2010-04-17
4531518682	38585972@N04	2010-04-18 12:32:16	54.147958	-0.164451	1	Apr	2010	2010-04-18
4530605003	40574130@N07	2010-04-18 08:39:50	50.515882	-2.460637	1	Apr	2010	2010-04-18
4529904629	36666601@N02	2010-04-18 08:03:27	56.195244	-2.563934	1	Apr	2010	2010-04-18
4529729224	8970099@N04	2010-04-18 01:05:31	53.233167	-4.016704	1	Apr	2010	2010-04-18
4528709494	30883843@N07	2010-04-11 14:18:48	54.149319	-0.167967	1	Apr	2010	2010-04-11
4526805608	8970099@N04	2010-04-14 16:16:00	53.233167	-4.016704	1	Apr	2010	2010-04-14
4526026147	36666601@N02	2010-04-16 20:48:25	56.195244	-2.563934	1	Apr	2010	2010-04-16
4522803870	36666601@N02	2010-04-15 07:18:02	56.195244	-2.563934	1	Apr	2010	2010-04-15
4521888106	36666601@N02	2010-04-14 22:49:31	56.195244	-2.563934	1	Apr	2010	2010-04-14
4519778913	39498745@N04	2010-04-14 09:28:31	55.633761	-1.622714	1	Apr	2010	2010-04-14
4518556019	38293014@N08	2010-04-04 15:38:24	53.339893	-3.87062	1	Apr	2010	2010-04-04
4517388631	18030640@N06	2010-04-13 09:50:29	56.916967	-2.200355	1	Apr	2010	2010-04-13
4517755786	99104042@N00	2010-04-13 09:23:14	51.376334	-0.091881	1	Apr	2010	2010-04-13
4517574664	47312400@N00	2010-04-09 11:55:40	54.144841	-0.158615	1	Apr	2010	2010-04-09
4516290440	36666601@N02	2010-04-12 23:40:50	56.195244	-2.563934	1	Apr	2010	2010-04-12
4515502930	24882806@N05	2010-04-10 12:18:38	55.618351	-1.650094	1	Apr	2010	2010-04-10
4515301990	18030640@N06	2010-04-09 15:40:53	56.916967	-2.200355	1	Apr	2010	2010-04-09
4514369860	49102854@N06	2010-04-03 08:49:58	53.314211	-4.029235	1	Apr	2010	2010-04-03
4511968683	44669863@N06	2010-04-11 13:21:07	54.149441	-0.168485	1	Apr	2010	2010-04-11
4511466597	36666601@N02	2010-04-11 20:40:05	56.195244	-2.563934	1	Apr	2010	2010-04-11
4510398049	98666443@N00	2010-04-10 12:33:11	56.184092	-2.553462	1	Apr	2010	2010-04-10
4508867918	36666601@N02	2010-04-10 21:11:14	56.195244	-2.563934	1	Apr	2010	2010-04-10
4505148960	17149966@N00	2010-04-09 06:32:32	53.312621	-4.040951	1	Apr	2010	2010-04-09
4494027419	42348675@N00	2010-04-05 16:43:50	55.871548	-4.281277	1	Apr	2010	2010-04-05
4487169361	48592979@N06	2010-04-03 21:34:21	54.149064	-0.169858	1	Apr	2010	2010-04-03
10144019005	19538227@N00	2010-05-27 13:30:31	60.831008	-0.893857	1	May	2010	2010-05-27
8730566927	29380960@N02	2010-05-28 10:56:47	51.180741	-4.671936	1	May	2010	2010-05-28
8565358509	92919761@N02	2010-05-16 16:40:35	56.908065	-2.201042	1	May	2010	2010-05-16
8342513825	50079771@N08	2010-05-28 15:17:36	56.183457	-2.550029	1	May	2010	2010-05-28
7457249118	81124995@N04	2010-05-30 13:30:13	55.300788	-6.279909	1	May	2010	2010-05-30
6606171531	39842988@N05	2010-05-28 13:07:47	51.731387	-5.294551	1	May	2010	2010-05-28
6095882187	11743197@N04	2010-05-22 08:53:39	51.731802	-5.294088	1	May	2010	2010-05-22
5994223187	50194968@N05	2010-05-15 14:36:11	56.186298	-2.55393	1	May	2010	2010-05-15
5868578211	64524271@N08	2010-05-05 10:30:52	55.620629	-1.651897	1	May	2010	2010-05-05
5815062650	63837380@N03	2010-05-11 12:59:17	55.620242	-1.647949	1	May	2010	2010-05-11
5812571576	22851682@N02	2010-05-20 11:59:00	59.859816	-1.311492	1	May	2010	2010-05-20
5755056701	63203562@N06	2010-05-07 20:52:51	53.290629	-3.858969	1	May	2010	2010-05-07
5755056711	63203562@N06	2010-05-10 20:52:25	53.290437	-3.860449	1	May	2010	2010-05-10
5691056744	46396518@N03	2010-05-13 13:24:06	59.856368	-1.274414	1	May	2010	2010-05-13
5658103724	56013986@N07	2010-05-24 12:52:22	55.631969	-1.622371	1	May	2010	2010-05-24
5619724283	58242290@N02	2010-05-21 14:13:55	59.853005	-1.273899	1	May	2010	2010-05-21
5571433414	34658370@N06	2010-05-13 12:11:02	51.74021	-5.289916	1	May	2010	2010-05-13
5482169875	24710541@N08	2010-05-30 18:37:34	53.312595	-4.041252	1	May	2010	2010-05-30
5453912958	8500376@N08	2010-05-13 11:44:28	54.148411	-0.171146	1	May	2010	2010-05-13
5446249766	46670550@N08	2010-05-07 12:22:01	55.616267	-1.654472	1	May	2010	2010-05-07
5446156588	46670550@N08	2010-05-12 14:26:21	55.618497	-1.649322	1	May	2010	2010-05-12
5401815223	55642682@N04	2010-05-05 10:30:52	55.616316	-1.656811	1	May	2010	2010-05-05
5397312243	58343591@N03	2010-05-10 16:19:01	56.434978	-6.34211	1	May	2010	2010-05-10
5309922575	46670550@N08	2010-05-13 10:57:09	55.63536	-1.61602	1	May	2010	2010-05-13
5202591714	55835335@N06	2010-05-02 16:46:23	54.143232	-0.155525	1	May	2010	2010-05-02
5199281396	35416030@N08	2010-05-15 11:47:39	55.617721	-1.647262	1	May	2010	2010-05-15
5162494290	31125545@N04	2010-05-03 17:11:06	54.149642	-0.16855	1	May	2010	2010-05-03
4922847028	29243999@N07	2010-05-05 10:03:14	59.866668	-1.283329	1	May	2010	2010-05-05
4883264646	16916419@N02	2010-05-23 10:43:07	56.946706	-2.198381	1	May	2010	2010-05-23
4843571376	11671528@N00	2010-05-18 11:31:38	55.639333	-1.61911	1	May	2010	2010-05-18
4838355113	38093567@N00	2010-05-27 05:40:51	60.828033	-0.899428	1	May	2010	2010-05-27
4820629837	52305972@N07	2010-05-12 15:34:53	56.41542	-6.78479	1	May	2010	2010-05-12
4772773520	30371664@N02	2010-05-29 17:36:24	51.740264	-5.276956	1	May	2010	2010-05-29
4768931275	27243426@N05	2010-05-27 12:01:17	55.643474	-1.608939	1	May	2010	2010-05-27
4759852351	47328038@N04	2010-05-17 09:34:02	55.333937	-1.539363	1	May	2010	2010-05-17
4757676379	16056465@N00	2010-05-30 16:23:55	51.741016	-5.297389	1	May	2010	2010-05-30
4747365106	21495527@N07	2010-05-01 17:30:21	54.150175	-0.169129	1	May	2010	2010-05-01
4728783006	41785922@N00	2010-05-29 15:17:50	59.855419	-1.275787	1	May	2010	2010-05-29
4718292188	37801007@N07	2010-05-28 13:23:30	55.618788	-1.648292	1	May	2010	2010-05-28
4657196372	41703042@N04	2010-05-30 14:36:37	51.737128	-5.283737	2	May	2010	2010-05-30
4653656622	25165301@N03	2010-05-29 16:45:27	56.190887	-2.559943	2	May	2010	2010-05-29
4649170719	24710541@N08	2010-05-27 18:16:17	53.312313	-4.04211	2	May	2010	2010-05-27
4642388969	90068076@N00	2010-05-23 12:38:42	51.73936	-5.28099	2	May	2010	2010-05-23
4705287283	7341611@N05	2010-05-29 11:39:18	58.387947	-5.188465	2	May	2010	2010-05-29
4695383793	7172792@N07	2010-05-29 15:06:29	56.184833	-2.553205	2	May	2010	2010-05-29
4690940922	31892087@N02	2010-05-26 11:54:30	51.730749	-5.2882	2	May	2010	2010-05-26
4685842963	38905165@N06	2010-05-31 12:48:42	51.735693	-5.298457	2	May	2010	2010-05-31
4683291558	8686835@N06	2010-05-27 11:37:13	60.501582	-1.612029	2	May	2010	2010-05-27
4683276420	8686835@N06	2010-05-26 20:00:48	60.477948	-1.298961	2	May	2010	2010-05-26
4683241460	9461342@N03	2010-05-29 12:20:32	52.52245	-2.075945	2	May	2010	2010-05-29
4682556017	8686835@N06	2010-05-23 17:48:43	60.845391	-0.884699	2	May	2010	2010-05-23
4682548687	8686835@N06	2010-05-22 17:30:24	60.153638	-1.140319	2	May	2010	2010-05-22
4682232083	48768777@N07	2010-05-16 16:07:44	56.183089	-2.557067	2	May	2010	2010-05-16
4663828118	14710727@N08	2010-05-28 21:42:03	53.267677	-3.950271	2	May	2010	2010-05-28
4659534756	79205490@N00	2010-05-25 14:36:18	56.488183	-6.425971	2	May	2010	2010-05-25
4656760966	48586905@N03	2010-05-30 14:19:50	51.731972	-5.298285	2	May	2010	2010-05-30
4656612346	48036394@N00	2010-05-30 14:59:29	56.072706	-2.718086	2	May	2010	2010-05-30
4654863114	29192913@N08	2010-05-30 20:53:50	53.310172	-4.105002	2	May	2010	2010-05-30
4652601334	43439514@N08	2010-05-09 12:19:36	59.854514	-1.276731	2	May	2010	2010-05-09
4650631382	34399097@N00	2010-05-29 18:55:46	55.616558	-1.655158	2	May	2010	2010-05-29
4649976359	32047954@N03	2010-05-29 18:41:36	54.127241	-0.09819	2	May	2010	2010-05-29
4645511559	66552293@N00	2010-05-11 10:49:22	54.149215	-0.167884	2	May	2010	2010-05-11
4644979009	44291721@N04	2010-05-27 19:39:36	51.737194	-5.295839	2	May	2010	2010-05-27
4644240507	39050685@N02	2010-05-24 11:35:49	55.634779	-1.623916	2	May	2010	2010-05-24
4642992298	90068076@N00	2010-05-22 13:30:24	51.73936	-5.28099	2	May	2010	2010-05-22
4640838881	44555150@N05	2010-05-24 14:00:41	53.310929	-4.041767	2	May	2010	2010-05-24
4639266498	47959428@N06	2010-05-24 16:10:35	54.133831	-0.181339	2	May	2010	2010-05-24
4636874820	31784335@N05	2010-05-24 21:35:05	55.290308	-6.192598	2	May	2010	2010-05-24
4613436428	40320346@N06	2010-05-15 15:45:54	56.182158	-2.553977	3	May	2010	2010-05-15
4588874586	44291721@N04	2010-05-08 11:33:33	55.617455	-1.64709	3	May	2010	2010-05-08
4636032295	38078328@N02	2010-05-24 19:58:52	51.509426	-0.120956	3	May	2010	2010-05-24
4635142780	39498745@N04	2010-05-05 13:03:16	55.617915	-1.649065	3	May	2010	2010-05-05
4633368356	24317021@N07	2010-05-22 13:42:13	56.062069	-2.717764	3	May	2010	2010-05-22
4632237385	44291721@N04	2010-05-23 19:19:06	51.731546	-5.296397	3	May	2010	2010-05-23
4629441477	44291721@N04	2010-05-22 20:27:28	51.731812	-5.297641	3	May	2010	2010-05-22
4627314187	38078328@N02	2010-05-21 22:56:26	51.509426	-0.120956	3	May	2010	2010-05-21
4625403894	41347554@N04	2010-05-12 13:15:53	51.732663	-5.298242	3	May	2010	2010-05-12
4622551674	40320346@N06	2010-05-19 21:04:41	56.185597	-2.554321	3	May	2010	2010-05-19
4618325951	14170163@N05	2010-05-10 16:21:30	49.982137	-5.183624	3	May	2010	2010-05-10
4616762118	49815724@N07	2010-05-17 14:58:12	56.490173	-6.422367	3	May	2010	2010-05-17
4613525428	59585033@N00	2010-05-16 14:42:49	51.73152	-5.294466	3	May	2010	2010-05-16
4612813455	40320346@N06	2010-05-16 23:27:30	56.185979	-2.557067	3	May	2010	2010-05-16
4612324841	40261931@N06	2010-05-15 14:42:07	56.185788	-2.557411	3	May	2010	2010-05-15
4611341169	89944566@N00	2010-05-06 08:02:07	49.725422	-2.237176	3	May	2010	2010-05-06
4604058207	31518549@N05	2010-05-09 10:28:50	56.185836	-2.568569	3	May	2010	2010-05-09
4596254415	66367787@N00	2010-05-09 12:04:28	56.185788	-2.555866	3	May	2010	2010-05-09
4592511378	7323072@N05	2010-05-09 17:43:34	51.440732	-1.052341	3	May	2010	2010-05-09
4583770658	14140210@N08	2010-05-04 15:46:37	55.616122	-1.654558	3	May	2010	2010-05-04
4581870455	16557812@N03	2010-05-01 16:07:43	54.151226	-0.172348	3	May	2010	2010-05-01
4580954956	39208020@N05	2010-05-02 12:38:57	54.149567	-0.171575	3	May	2010	2010-05-02
4576275854	15287626@N07	2010-05-03 14:35:24	55.703128	-4.903678	3	May	2010	2010-05-03
4572166023	47730305@N04	2010-05-01 11:56:57	55.616849	-1.656446	3	May	2010	2010-05-01
19564374411	132909703@N07	2010-06-05 14:25:21	56.485754	-6.425371	1	Jun	2010	2010-06-05
11651629793	43546466@N00	2010-06-22 13:42:44	56.485624	-6.424255	1	Jun	2010	2010-06-22
10077637564	21766501@N08	2010-06-17 13:28:20	56.185609	-2.560082	1	Jun	2010	2010-06-17
9178727880	82371360@N05	2010-06-14 15:12:00	55.617382	-1.653957	1	Jun	2010	2010-06-14
8274717283	90913792@N00	2010-06-30 12:07:07	58.386247	-5.192264	1	Jun	2010	2010-06-30
7692720714	13703367@N00	2010-06-26 12:17:52	55.631048	-1.624732	1	Jun	2010	2010-06-26
7632385920	16582147@N07	2010-06-25 10:16:35	51.728729	-5.292663	1	Jun	2010	2010-06-25
7415327156	55221361@N02	2010-06-20 14:09:30	57.895876	-6.356964	1	Jun	2010	2010-06-20
7187671419	58647221@N02	2010-06-17 14:40:06	55.616849	-1.6543	1	Jun	2010	2010-06-17
7303183628	55221361@N02	2010-06-21 10:39:59	57.884197	-6.352844	1	Jun	2010	2010-06-21
7125180971	79335659@N06	2010-06-04 20:01:05	55.345839	-1.508903	1	Jun	2010	2010-06-04
7002666725	78014079@N02	2010-06-20 14:34:59	51.745312	-5.444412	1	Jun	2010	2010-06-20
7002663335	78014079@N02	2010-06-19 21:09:29	51.8678	-5.302619	1	Jun	2010	2010-06-19
6958927199	77070880@N04	2010-06-28 15:42:01	55.337639	-1.579284	1	Jun	2010	2010-06-28
6783116956	16456874@N00	2010-06-13 12:38:05	60.114418	-1.20053	1	Jun	2010	2010-06-13
6602943365	70000495@N03	2010-06-29 10:27:59	55.61617	-1.654815	1	Jun	2010	2010-06-29
6070978096	42611239@N04	2010-06-12 12:41:41	55.298592	-6.279587	1	Jun	2010	2010-06-12
5928057040	26772838@N07	2010-06-05 14:24:31	51.731613	-5.299229	1	Jun	2010	2010-06-05
5854472874	29737945@N05	2010-06-17 21:01:28	59.852894	-1.276681	1	Jun	2010	2010-06-17
5842644257	29133289@N03	2010-06-29 10:43:29	51.736118	-5.291762	1	Jun	2010	2010-06-29
5825656940	40217643@N02	2010-06-12 11:28:32	54.139438	-0.17396	1	Jun	2010	2010-06-12
5814469907	57954371@N03	2010-06-03 14:46:57	56.488183	-6.416358	1	Jun	2010	2010-06-03
5727176823	62952688@N02	2010-06-02 12:19:17	55.665483	-1.566925	1	Jun	2010	2010-06-02
5717763183	62821941@N08	2010-06-01 16:07:39	55.637395	-1.623916	1	Jun	2010	2010-06-01
5693131290	73376573@N00	2010-06-14 03:58:59	56.186298	-2.55393	1	Jun	2010	2010-06-14
5617223932	49503714@N00	2010-06-26 15:17:53	56.19109	-2.563247	1	Jun	2010	2010-06-26
5596179024	24572118@N07	2010-06-21 15:20:20	50.594843	-4.925422	1	Jun	2010	2010-06-21
5466389388	96776634@N00	2010-06-26 12:35:41	51.737766	-5.296182	1	Jun	2010	2010-06-26
5463934003	58146380@N05	2010-06-05 11:00:16	59.136939	-3.33126	1	Jun	2010	2010-06-05
5447700228	71909616@N00	2010-06-23 11:50:14	51.731387	-5.295925	1	Jun	2010	2010-06-23
5428897015	17184370@N00	2010-06-29 11:32:50	54.052334	-4.794158	1	Jun	2010	2010-06-29
5410073352	58769695@N03	2010-06-10 14:49:47	56.485245	-6.427001	1	Jun	2010	2010-06-10
5398075706	58521484@N07	2010-06-30 12:46:30	55.617794	-1.647906	1	Jun	2010	2010-06-30
5372907895	36309481@N06	2010-06-24 11:52:23	58.380958	-5.187719	1	Jun	2010	2010-06-24
5361012657	41911119@N06	2010-06-12 12:45:00	51.733832	-5.28717	1	Jun	2010	2010-06-12
5321836158	25921513@N00	2010-06-04 13:11:07	56.184952	-2.555236	1	Jun	2010	2010-06-04
5307159156	35693053@N04	2010-06-04 09:56:06	50.458487	-3.525152	1	Jun	2010	2010-06-04
5190328953	22754880@N02	2010-06-21 12:26:29	56.062039	-2.717785	1	Jun	2010	2010-06-21
5111665267	23403414@N07	2010-06-22 16:11:09	55.633083	-1.620655	1	Jun	2010	2010-06-22
5018428170	52495795@N04	2010-06-04 14:38:07	59.859298	-1.27716	1	Jun	2010	2010-06-04
5017106047	40222127@N05	2010-06-21 16:13:48	55.584978	-1.650545	1	Jun	2010	2010-06-21
4949367744	43162827@N07	2010-06-24 14:11:00	51.736809	-5.296783	1	Jun	2010	2010-06-24
4945143246	61427722@N00	2010-06-21 18:31:50	57.809788	-8.587532	1	Jun	2010	2010-06-21
4927512872	69301814@N00	2010-06-16 09:02:15	50.154906	-5.07843	1	Jun	2010	2010-06-16
4908374064	20799701@N00	2010-06-24 12:36:56	51.451961	-0.62865	1	Jun	2010	2010-06-24
4886234712	30792791@N05	2010-06-13 12:58:06	51.697778	-5.2779	1	Jun	2010	2010-06-13
4883491774	41760919@N07	2010-06-27 12:44:41	55.574851	-1.570186	1	Jun	2010	2010-06-27
4843947146	38072714@N07	2010-06-23 15:50:26	58.678666	-3.105	1	Jun	2010	2010-06-23
4826164849	35100935@N04	2010-06-02 14:19:14	55.616526	-1.654661	1	Jun	2010	2010-06-02
4819207458	50624310@N03	2010-06-25 14:23:15	51.734683	-5.296783	1	Jun	2010	2010-06-25
4808192904	71909616@N00	2010-06-22 12:22:42	51.731334	-5.295238	1	Jun	2010	2010-06-22
4807569709	71909616@N00	2010-06-26 10:10:31	51.73051	-5.303735	1	Jun	2010	2010-06-26
4801315342	8865295@N02	2010-06-07 12:31:34	59.267196	-2.875328	1	Jun	2010	2010-06-07
4796566768	52094164@N04	2010-06-13 14:59:36	56.190469	-2.562217	1	Jun	2010	2010-06-13
4795486689	22678265@N04	2010-06-26 15:21:56	56.186298	-2.55393	1	Jun	2010	2010-06-26
4790853421	31830782@N02	2010-06-15 19:34:09	59.875155	-1.269264	1	Jun	2010	2010-06-15
4782592614	20705552@N00	2010-06-04 11:24:16	53.269114	-3.935937	1	Jun	2010	2010-06-04
4781642194	43107288@N03	2010-06-13 19:10:13	58.614636	-4.918613	1	Jun	2010	2010-06-13
4779576186	13703367@N00	2010-06-25 13:46:51	55.6298	-1.623562	1	Jun	2010	2010-06-25
4777266758	48133144@N08	2010-06-24 00:00:19	55.631484	-1.62486	1	Jun	2010	2010-06-24
4774683437	30532713@N04	2010-06-26 11:48:44	55.634246	-1.625118	1	Jun	2010	2010-06-26
4771067607	24638640@N05	2010-06-03 11:49:54	56.186839	-2.555179	1	Jun	2010	2010-06-03
4769254450	16205581@N02	2010-06-29 13:10:44	51.182409	-4.689445	1	Jun	2010	2010-06-29
4765022713	28981076@N00	2010-06-06 12:48:14	55.298836	-6.279845	1	Jun	2010	2010-06-06
4764931459	24887888@N00	2010-06-27 14:22:21	51.74037	-5.311889	1	Jun	2010	2010-06-27
4765548478	94884421@N00	2010-06-23 14:16:37	55.617043	-1.655244	1	Jun	2010	2010-06-23
4764186941	15256562@N00	2010-06-22 11:37:33	59.135046	-3.336882	1	Jun	2010	2010-06-22
4761580570	28730602@N07	2010-06-28 14:33:49	58.586744	-4.767165	1	Jun	2010	2010-06-28
4761034446	35539131@N07	2010-06-26 10:03:14	55.58436	-1.649408	1	Jun	2010	2010-06-26
4759645535	94884421@N00	2010-06-25 14:34:14	55.617043	-1.655244	1	Jun	2010	2010-06-25
4760004240	66909027@N00	2010-06-27 14:57:24	53.306749	-4.696483	1	Jun	2010	2010-06-27
4759286407	51593361@N00	2010-06-28 18:48:56	57.808351	-8.566417	1	Jun	2010	2010-06-28
4758961838	26507428@N07	2010-06-22 05:14:59	55.631193	-1.624259	1	Jun	2010	2010-06-22
4758667294	37351539@N05	2010-06-23 12:56:54	51.732078	-5.294809	1	Jun	2010	2010-06-23
4757302534	13772136@N06	2010-06-20 10:35:46	51.73447	-5.285453	1	Jun	2010	2010-06-20
4757122636	90484572@N00	2010-06-02 16:23:07	55.616946	-1.655416	1	Jun	2010	2010-06-02
4754434266	88618708@N00	2010-06-24 10:52:54	59.550763	-1.611213	1	Jun	2010	2010-06-24
4753793091	88618708@N00	2010-06-22 15:40:09	59.513988	-1.653785	1	Jun	2010	2010-06-22
4753792611	88618708@N00	2010-06-20 21:40:48	59.535275	-1.60263	1	Jun	2010	2010-06-20
4749373173	27673890@N08	2010-06-26 11:45:38	55.615395	-1.654214	1	Jun	2010	2010-06-26
4748833252	26135972@N05	2010-06-26 07:25:21	54.117684	-0.077934	1	Jun	2010	2010-06-26
4748702018	38118867@N06	2010-06-26 12:19:24	54.150019	-0.168528	1	Jun	2010	2010-06-26
4748479384	53098302@N00	2010-06-13 15:50:54	51.741951	-5.2882	1	Jun	2010	2010-06-13
4746961242	43165207@N04	2010-06-23 15:17:32	56.437064	-6.340141	1	Jun	2010	2010-06-23
4745949909	26135972@N05	2010-06-27 07:42:22	54.147757	-0.162563	1	Jun	2010	2010-06-27
4745781897	71749072@N00	2010-06-27 17:08:03	53.321633	-4.026526	1	Jun	2010	2010-06-27
4745303853	71749072@N00	2010-06-26 16:20:53	53.322106	-4.021712	1	Jun	2010	2010-06-26
4741750398	21532213@N07	2010-06-26 11:49:13	51.739679	-5.279102	2	Jun	2010	2010-06-26
4739709467	24710541@N08	2010-06-23 18:23:28	53.312313	-4.041595	2	Jun	2010	2010-06-23
4738688347	33520206@N02	2010-06-27 10:19:30	56.082956	-2.701263	2	Jun	2010	2010-06-27
4738651756	43546466@N00	2010-06-27 06:17:21	56.48643	-6.423053	2	Jun	2010	2010-06-27
4699955843	85827210@N00	2010-06-13 16:05:39	56.185716	-2.551274	2	Jun	2010	2010-06-13
4698622399	47312400@N00	2010-06-02 12:10:03	55.632066	-1.624946	2	Jun	2010	2010-06-02
4745131514	46591783@N02	2010-06-27 15:41:33	56.036352	-3.134322	2	Jun	2010	2010-06-27
4743518237	56158582@N00	2010-06-23 13:37:06	58.881232	-3.433227	2	Jun	2010	2010-06-23
4743507795	51338390@N08	2010-06-27 14:59:43	56.186528	-2.558956	2	Jun	2010	2010-06-27
4743895002	42109306@N08	2010-06-27 17:11:52	56.185239	-2.555544	2	Jun	2010	2010-06-27
4743673534	32054787@N00	2010-06-22 13:15:46	55.916073	-2.135596	2	Jun	2010	2010-06-22
4743552248	18641106@N08	2010-06-26 13:09:35	51.73447	-5.289573	2	Jun	2010	2010-06-26
